project_name,num_downloads
pyobjc-framework-mlcompute,1273081
pyobjc-framework-adservices,1273054
aimmo,1272840
basicauth,1272591
pyobjc-framework-screentime,1271784
bangla,1271037
pyobjc-framework-usernotificationsui,1271000
gower,1270869
lusid-sdk-preview,1270613
openunmix,1270245
planetary-computer,1268780
kylinpy,1268726
hangul-romanize,1268652
django-parler,1267943
locustio,1267567
bioutils,1267560
dxpy,1266625
globus-compute-common,1266059
packaging-legacy,1265569
stream-zip,1265297
streamlit-authenticator,1264865
flake8-helper,1263553
spacy-pkuseg,1263004
pyrxp,1262507
bleak-retry-connector,1262354
pytest-ruff,1261781
dapr,1261351
uptrace,1260880
strsim,1260646
pyqt-builder,1260415
flask-api,1259157
piecewise-regression,1258955
django-easy-select2,1258787
stdiomask,1258130
pyuegc,1257749
xdis,1257225
wakeonlan,1257083
graphdoc,1256890
allure-combine,1256798
cdktf-cdktf-provider-newrelic,1256423
hatch-jupyter-builder,1256421
databend-py,1256341
waiter,1254420
mastodon-py,1254029
honeybee-radiance,1253463
evo,1253280
humbug,1253224
abstra,1252701
async-modbus,1252320
types-frozendict,1251971
redefine,1251624
pyuca,1251589
types-defusedxml,1251361
teslajsonpy,1251163
grain-nightly,1250993
django-filer,1250607
django-netfields,1250065
qbittorrent-api,1249414
sphinxcontrib-redoc,1249240
pigpio,1249137
cssmin,1249126
trainer,1249123
x-transformers,1248740
paver,1248509
libpysal,1248418
pytest-print,1248189
nassl,1248117
wordfreq,1247768
django-request-logging,1247256
redislite,1246572
autosemver,1246335
rst2pdf,1245823
prophecy-libs,1245774
memepy,1245303
swarms,1244851
huey,1244731
mosaicml-cli,1243381
pytest-redis,1243235
asgi-idempotency-header,1243214
globre,1243019
json-logging-py,1242976
pyhpke,1242962
lbt-honeybee,1241944
confusable-homoglyphs,1241869
numpyencoder,1241050
tencentcloud-sdk-python-common,1240672
pafy,1239677
curated-transformers,1239654
pyobjc-framework-intentsui,1239547
pylas,1239510
tgi,1239457
pdfreader,1239374
basemap-data,1239343
st-theme,1239162
flake8-colors,1238913
pyobjc-framework-metrickit,1238611
pdftopng,1238385
apache-airflow-providers-neo4j,1237933
strawberry-graphql-django,1237871
jeedomdaemon,1237457
numbagg,1237330
awslogs,1237188
ncnn,1237167
pyobjc-framework-shazamkit,1236842
benchling-sdk,1236004
onnx-simplifier,1235357
pytest-slack,1234943
django-cache-url,1234790
tldrwl,1234620
logging-json,1234095
oslo-metrics,1233748
edlib,1233666
sparkpost,1233518
flake8-secure-coding-standard,1233375
spacy-curated-transformers,1232972
pymorphy2-dicts-ru,1232934
pulp-deb-client,1232737
abqpy,1232518
chromedriver-binary,1232492
flexmock,1232040
tee,1231698
esp-coredump,1231649
stldecompose,1231619
onnxruntime-extensions,1231216
preppy,1231191
affinegap,1230577
otel-extensions,1230452
pytest-cpp,1230410
html5lib-modern,1230342
pytest-openfiles,1229910
npy-append-array,1229489
cachier,1229219
panns-inference,1228241
hass-client,1227069
interpret,1226337
sigstore-protobuf-specs,1225399
intel-cmplr-lib-ur,1224510
molecule-docker,1224505
pyhdfe,1224087
domaintools-api,1223924
django-impersonate,1221632
python-docs-theme,1221512
sagemaker-pyspark,1221357
types-toposort,1221338
ara,1221278
certbot-nginx,1220964
assemblyline-ui,1220049
asyncio-mqtt,1219657
dragonfly-core,1219036
assemblyline,1218652
validate-docbr,1218374
glean-parser,1218364
airflow-mcd,1217482
jhi-databricksenvironment,1217382
drf-flex-fields,1217087
unitypy,1216983
types-babel,1215414
solace-pubsubplus,1213933
appdirs-stubs,1213396
dwave-networkx,1213110
xocto,1212413
google-cloud-bigquery-connection,1212337
nvgpu,1211586
pyjokes,1211566
mypy-boto3-qapps,1211318
psqlpy,1210990
tarsafe,1210674
python-barbicanclient,1210567
apache-airflow-providers-apache-hdfs,1210444
types-first,1210196
color-operations,1210194
mendeleev,1209702
helpers,1209550
pingouin,1208902
pymonet,1208567
unix-ar,1208538
mtcnn,1207368
skypilot,1207141
dataframe-image,1206612
unihandecode,1206046
petname,1205986
tree-format,1205613
rio-tiler,1205464
hug,1205228
psd-tools,1205203
locales,1205038
awsretry,1204992
brewer2mpl,1204386
shutilwhich,1203892
pylint-quotes,1202832
aws-cdk-aws-imagebuilder,1202282
mkdocs-git-authors-plugin,1202230
scikit-learn-extra,1201832
ebaysdk,1201460
python-math,1200852
gravis,1200604
parallelbar,1200099
shipyard-bp-utils,1200082
aws-cdk-aws-fsx,1200007
django-sans-db,1199828
nylas,1199370
cityseer,1199252
aws-cdk-aws-logs-destinations,1198611
expects,1198151
requests-ntlm2,1197880
elasticmock,1197622
dsnparse,1197491
mux-python,1197455
xpinyin,1196883
dedupe-variable-datetime,1196757
easydev,1196092
ffn,1195845
pytest-json,1195004
pytest-integration,1194831
lumigo-opentelemetry,1193471
poetry-dotenv-plugin,1192277
ete3,1191850
mapply,1191506
spellchecker,1191205
translators,1190238
ggplot,1190197
pystyle,1189996
pyobjc-framework-datadetection,1187469
selenium-screenshot,1187074
pyinstrument-cext,1186518
secure-cookie,1186457
pyobjc-framework-mailkit,1186300
pyobjc-framework-localauthenticationembeddedui,1186112
brainstem,1186063
verlib2,1185971
sdmetrics,1185879
ntgcalls,1185126
nose-parameterized,1184714
napalm,1184537
bnunicodenormalizer,1184528
py-healthcheck,1183458
pydivert,1182321
pyplugs,1182320
uiautomation,1182085
ansimarkup,1181880
django-statici18n,1181276
pyvcd,1180575
datatile,1180395
highspy,1180363
arcgis2geojson,1180146
json2table,1180070
qcs-api-client,1179741
refinitiv-dataplatform,1179232
deprecation-alias,1179215
oslo-upgradecheck,1177378
kivy-deps-sdl2,1177182
py-dmidecode,1176935
supervisely,1176728
python-consul2,1176615
django-recurrence,1176577
types-pyaudio,1176425
tensorflow-ranking,1176337
mailer,1176195
pytest-fixture-config,1176106
can-isotp,1175735
adafruit-blinka,1175498
opendatasets,1175450
python-nomad,1175346
spyne,1175312
sqladmin,1175287
pypgstac,1175169
types-pyjwt,1174656
pycausalimpact,1174176
filigran-sseclient,1174096
demoji,1172263
pytest-circleci-parallelized-rjp,1171864
pscript,1171386
pymorphy2,1171130
django-statsd,1170462
pytils,1170329
pycadf,1169388
mkdocs-include-dir-to-nav,1169232
flox,1169006
jose,1168823
starrocks,1168725
apache-airflow-providers-apache-drill,1168366
ziglang,1167918
nemwriter,1167814
spyder-kernels,1167254
bcdoc,1166919
docx2pdf,1166606
python-binary-memcached,1166471
df2gspread,1166415
tensorflow-io-nightly,1166297
colcon-core,1165915
loralib,1165816
scikit-posthocs,1165612
aiotools,1165451
zip-files,1164859
dynamic-rest,1164757
pyglm,1164389
pgi,1164201
dask-jobqueue,1163565
flask-flatpages,1163458
k-diffusion,1163141
djangorestframework-jsonapi,1162118
unicon,1162040
pronouncing,1161989
ultimate-hosts-blacklist-helpers,1160985
assemblyline-service-server,1160915
rfc5424-logging-handler,1160012
dash-testing-stub,1159549
python-lzf,1159308
types-pywin32,1158847
pyprctl,1158149
aws-cdk-aws-kinesisanalytics-flink-alpha,1157718
fastapi-sso,1157493
datashape,1156697
parameters-validation,1156444
typing-validation,1156374
molotov,1156301
openqasm3,1156187
qtawesome,1156173
ultimate-hosts-blacklist-test-launcher,1155808
django-compat,1155741
atlasclient,1155500
ovld,1155173
dj-email-url,1155105
cirq-ionq,1154860
robyn,1154351
uri,1154295
mecab-ko,1153662
rethinkdb,1153376
llama-index-vector-stores-postgres,1152820
mmcv,1152767
inexactsearch,1152664
windows-curses,1152323
findiff,1152081
github-action-utils,1151918
pytorch-revgrad,1151023
ocifs,1150490
clarifai,1150373
public,1150290
posthoganalytics,1150284
ec2instanceconnectcli,1150270
measurement,1149849
ai21-tokenizer,1149363
types-datetimerange,1149312
ezodf,1148937
apache-airflow-providers-discord,1148485
bed-reader,1148466
apiflask,1148383
chia-base,1148343
ansible-tower-cli,1147515
types-mypy-extensions,1146380
flask-openapi3,1146244
pecan,1146187
gibberish-detector,1145969
stanfordcorenlp,1145593
runtime-builder,1145458
spaces,1145287
zulip,1145264
chialisp-loader,1145134
chialisp-builder,1145079
chialisp-puzzles,1144837
mediapy,1144308
cachebox,1144231
govee-api-laggat,1144129
ngrok,1144093
chialisp-stdlib,1143929
azure-databricks-api,1143926
pymqi,1143918
b2luigi,1143484
shimmy,1143443
pdfminer2,1142899
homebase,1142834
pwntools,1142631
quantile-python,1142544
sshconf,1142423
lilcom,1142208
bagpy,1141324
linearmodels,1141134
sdcclient,1141068
drf-exceptions-hog,1140611
python-intercom,1139993
usb-devices,1139461
pptree,1138730
configspace,1138708
mixbox,1137182
gruut-ipa,1137019
apache-airflow-providers-microsoft-psrp,1137013
graphdatascience,1136634
jurigged,1136275
update,1135789
fireblocks-sdk,1135531
dependency-groups,1135429
gluonnlp,1135261
databricksapi,1135087
hail,1134948
django-permissions-policy,1134873
docopts,1134856
e2b,1134765
cli-ui,1134374
hexdump,1134235
ebooklib,1134209
jwskate,1134123
betacal,1133833
onnxruntime-training,1133717
sphinxcontrib-programoutput,1133134
django-cachalot,1132774
aimrocks,1132569
overpunch,1132101
dagstermill,1131719
uiautomator2,1131587
null,1131327
extended-mypy-django-plugin,1131236
apache-airflow-providers-alibaba,1130798
wagtail-ab-testing,1130362
bluetooth-auto-recovery,1130141
linkchecker,1129734
vokativ,1129558
lhotse,1129043
playwright-stealth,1128978
mapie,1128956
nvitop,1128825
rich-rst,1128573
cocotb,1128516
decentriq-dcr-compiler,1127788
arraykit,1127411
frappe-bench,1127256
kivy-deps-angle,1127208
pylatex,1125675
leancloud,1125304
celery-once,1125270
assemblyline-v4-service,1125262
matscipy,1125022
ecmwflibs,1124664
sigstore-rekor-types,1124147
runpod,1123673
slugid,1123571
nbimporter,1123491
ctgan,1123160
django-s3-storage,1122565
python-vlc,1122414
subgrounds,1122231
lightning-fabric,1121929
python-apt,1121848
types-pyvmomi,1121204
langchain-ollama,1121163
py3rosmsgs,1120550
sib-api-v3-sdk,1120350
ed25519,1120286
samplerate,1120062
sfctl,1120022
clip-interrogator,1119766
hdmf,1119672
file-read-backwards,1119369
opentelemetry-instrumentation-psycopg,1119323
statshog,1118930
django-enumfields,1118851
logdna,1118358
requests-async,1118034
dictor,1117835
semantic-kernel,1117541
laces,1116610
dbutils-typehint,1116492
lastversion,1115474
sqlalchemy-views,1115411
django-integrity,1114705
os-api-ref,1114166
ppscore,1113973
django-crispy-bootstrap,1113814
binapy,1113679
connected-components-3d,1113549
pyrealsense2,1112371
hass-nabucasa,1112178
flake8-useless-assert,1111841
cirq-aqt,1111656
torch-stoi,1111606
datadiff,1110895
spark-testing-base,1110202
cronex,1109186
snaptime,1109042
plantuml,1108492
apache-airflow-providers-openai,1108469
nucliadb-telemetry,1108375
seeq-spy,1107901
csv-diff,1107879
apache-airflow-providers-openfaas,1107582
xpress,1107288
vintage,1106641
types-docker,1106630
certbot-dns-route53,1106555
arcgis,1106253
sqlalchemy-citext,1105494
json-fix,1105220
getdaft,1105072
pycti,1104556
civis,1104540
flake8-implicit-str-concat,1104470
humanreadable,1104045
rpaframework-windows,1103994
avro-validator,1103812
numpy-stl,1103593
rook,1103402
awxkit,1103296
cybox,1102992
launchpadlib,1102683
onnx-graphsurgeon,1102219
mypy-boto3-alexaforbusiness,1101893
pyjanitor,1101794
django-activity-stream,1101671
poppler-utils,1101294
rejson,1101108
conda-pack,1101081
iterfzf,1100901
cirq-rigetti,1100476
jsonschema-rs,1099790
pygwalker,1099492
edx-django-utils,1099164
a-bigelow-cdk-eventbridge-partner-processors,1098737
google-cloud-sqlcommenter,1098602
pyobjc-framework-iobluetooth,1098388
fds-sdk-utils,1097848
legacy-api-wrap,1097127
pyxero,1096764
nbsphinx-link,1096702
cirq-web,1096584
pylbfgs,1096437
cdktf-cdktf-provider-aws,1096329
django-celery-email,1094242
ropgadget,1094197
config-parser,1094102
pyre-check,1094023
databricks-automl-runtime,1093902
flagembedding,1093814
azureml-training-tabular,1093465
hcloud,1093461
ta-lib,1093450
flake8-breakpoint,1093355
vbuild,1093157
jaxopt,1093030
sentence-splitter,1092918
passwordgenerator,1091923
periodictable,1091714
flask-paginate,1091553
aiooui,1091423
mypy-boto3-ssm-quicksetup,1090675
captcha,1090669
vat-utils,1090029
pydevicetree,1089710
aws-sso-lib,1089561
cirq-pasqal,1088872
tree-sitter-javascript,1088594
gruut,1087528
infisical-python,1087505
pgcopy,1087439
taskcluster-urls,1087148
properties,1086951
pandas-summary,1086809
ipyfilechooser,1086180
django-q,1086115
pyobjc-framework-iobluetoothui,1085378
amazon-textract-textractor,1085116
ansible-builder,1084862
datafiles,1084653
idf-build-apps,1084465
causalinference,1084011
pyddq,1083980
openai-messages-token-helper,1083543
dom-toml,1083251
pickle-mixin,1083129
chromedriver-py,1082397
django-guid,1082338
fbmessenger,1082256
pypugjs,1082192
unsync,1082007
prodigyopt,1081989
pylibdmtx,1081108
django-maintenance-mode,1080814
pysha3,1080099
jax-cuda12-plugin,1079911
dbnd-airflow,1079795
bidsschematools,1079160
dagster-mlflow,1079087
csv23,1079004
kivy-deps-glew,1078429
mandrill,1078356
django-registration,1078274
pytest-homeassistant-custom-component,1077969
ahocorapy,1077176
prefect-kubernetes,1076997
sanic-jwt,1076643
types-tensorflow,1076615
pyobjc-framework-libxpc,1076160
dtale,1074771
woocommerce,1074283
ixnetwork-restpy,1073806
apache-airflow-providers-teradata,1073653
causalimpact,1073065
minilog,1072328
ydb-dbapi,1071729
uharfbuzz,1071712
aws-cdk-aws-chatbot,1071494
dirhash,1071350
pysrt,1071019
sift,1070367
efficientnet,1069938
pysmartdl,1069854
mosaicml-streaming,1069716
pydargs,1069344
csvvalidator,1069331
torcheval,1067767
yeref,1067628
butterfree,1067610
fiftyone-brain,1067593
wait-for,1067415
getschema,1067206
chainer,1067037
soda-core-bigquery,1066553
reretry,1066460
slackweb,1066351
nemo-toolkit,1066243
sagemaker-experiments,1065366
requests-auth,1065261
types-factory-boy,1064978
jinja-cli,1064691
bids-validator,1063890
python-magic-bin,1063788
dagster-prometheus,1063451
gruut-lang-en,1063292
intake,1063100
apache-airflow-providers-yandex,1062677
apache-airflow-providers-apache-flink,1062171
pytorch-msssim,1061993
colcon-devtools,1061910
grizz,1061540
fhirclient,1061525
sarif-tools,1061523
datacorecommon,1061454
soundcard,1061050
dspy,1060977
skia-pathops,1060434
pretty-midi,1060033
apache-airflow-providers-apache-pig,1059852
halp,1059717
pystow,1058851
amazon-braket-sdk,1058796
nostradamus,1058504
mlog-arithmetic-runner,1058415
pycparserext-gnuc,1057583
argparse-ext,1057557
flask-json,1056715
hellosign-python-sdk,1056640
asset,1056303
ttach,1055212
lazr-restfulclient,1054656
assemblyline-service-client,1054101
pyobjc-framework-screencapturekit,1054070
dscribe,1053851
akeyless,1052545
leidenalg,1052539
torch-runstats,1052209
azure-communication-identity,1051609
msedge-selenium-tools,1051448
aioftp,1051384
pykube-ng,1051304
healpix,1051193
asv-runner,1051027
tooz,1050778
python-digitalocean,1050185
apiritif,1049409
flake8-requirements,1049280
unicode,1049271
sqlalchemy-utc,1049031
zeo,1048529
scikit-video,1048421
scantree,1048207
streamlit-folium,1048117
sceptre,1047986
githubpy,1047269
mpu,1047057
mpire,1046772
gradio-imageslider,1046486
tflite-support,1046333
promptflow-azure,1046253
zope-index,1046210
sphinx-panels,1045641
pymcubes,1045493
tflite-runtime-nightly,1045252
meutils,1045161
code-annotations,1044999
pybullet,1044806
netutils,1044334
pathfinding,1044216
sunshine-conversations-client,1044102
ssm-parameter-store,1043962
kthread,1043481
django-push-notifications,1042768
vegafusion-python-embed,1042757
hyundai-kia-connect-api,1042709
flake8-encodings,1042418
fifolock,1042333
jupyter-leaflet,1042241
mldesigner,1042128
pysmi-lextudio,1041758
session-info,1041757
django-weasyprint,1041055
libnacl,1041011
pykalman,1040091
vonage,1039092
virustotal3,1039084
vl-convert-python,1038773
urwid-mitmproxy,1038602
persist-queue,1037399
localconfig,1037310
jxmlease,1037288
apache-airflow-providers-dingding,1037146
load-dotenv,1036939
mypy-boto3-honeycode,1036903
google-auth-stubs,1036719
dynamixel-sdk,1036347
jax-cuda12-pjrt,1036281
kiwipiepy,1036254
ansible-modules-hashivault,1036054
panphon,1035455
opensearch-logger,1034722
taskflow,1034556
argostranslate,1034185
azure-storage-logging,1034036
aadict,1033993
dearpygui,1033610
apache-airflow-providers-apache-kylin,1033366
flake8-2020,1033349
pyopencl,1033202
sphinxemoji,1033139
pyshortcuts,1033091
djangocms-admin-style,1033078
pyhacrf-datamade,1032919
execnb,1032769
locate,1032742
json-e,1032683
tinytuya,1032201
lzstring,1032101
general-functions,1031469
workflow,1031346
finbourne-access-sdk,1031127
python-designateclient,1030733
gcloud-rest-taskqueue,1030637
2to3,1030339
safe-pysha3,1030234
curio,1030223
django-apscheduler,1030033
allennlp,1029741
eql,1029709
pylibjpeg-libjpeg,1029153
dbnd-airflow-auto-tracking,1028717
cowpy,1027353
pyclip,1027135
pyopengl-accelerate,1026911
nlopt,1025891
flask-simplelogin,1025682
datasette,1025628
pystaticconfiguration,1025529
sqlmesh,1025398
fysom,1025237
phx-class-registry,1023807
morse3,1023441
chomsky,1023281
pyreadr,1023075
llama-index-vector-stores-chroma,1022867
gruut-lang-de,1022342
databricks-sql,1022144
handyspark,1021788
bolton-clack,1020991
python-mecab-ko,1020677
transformers-stream-generator,1020670
avalara,1020560
pproxy,1020160
django-dynamic-fixture,1019542
recurly,1019501
tushare,1019440
manifestoo-core,1019346
aiocoap,1019233
certora-cli-alpha-master,1018976
open-flamingo,1018966
pypi-json,1018764
emojis,1018688
aider-chat,1018607
bigframes,1018064
btsocket,1017700
colored-traceback,1017014
mode,1016826
vaex-core,1016668
py-machineid,1016578
huggingface,1016358
flask-babelex,1016119
ert,1016056
pynmea2,1015853
shipyard-templates,1015747
lightkube-models,1015629
ecpy,1015143
apache-airflow-providers-apache-impala,1014884
pytest-logbook,1014769
random-word,1014532
runez,1014398
phidata,1014270
fsc-hdf5-io,1014132
colcon-cmake,1013925
bands-inspect,1013917
django-tailwind,1013675
dbf,1013451
gruut-lang-es,1013351
deepchecks,1013267
semantic-link-sempy,1013028
airbyte,1012779
hanzidentifier,1012119
resend,1012116
retry-requests,1011844
habachen,1011591
aioshutil,1011271
geode-background,1011217
jupyterlab-lsp,1010980
snitun,1010936
methoddispatch,1010877
colcon-ros,1010862
tbmodels,1010768
represent,1010229
celluloid,1010163
svgelements,1009754
deepecho,1009647
dashscope,1009560
geode-common,1009056
ibm-watson,1008940
pyscrypt,1008595
nose-xunitmp,1008142
ipytree,1006547
consolekit,1006467
ragged-buffer,1006119
recurrent,1006074
iso639-lang,1005876
autogluon-vision,1005445
